Rand,WordItem,LongShort,OldNew,WordColor,Study_Phase_Trials.thisRepN,Study_Phase_Trials.thisTrialN,Study_Phase_Trials.thisN,Study_Phase_Trials.thisIndex,Test_Phase_Trials.thisRepN,Test_Phase_Trials.thisTrialN,Test_Phase_Trials.thisN,Test_Phase_Trials.thisIndex,Welcome_Screen_Text.started,Welcome_Screen_Text.stopped,Instructions_for_Memory_task.started,Instructions_for_Memory_task.stopped,Instructions_Keyboard.keys,Instructions_Keyboard.rt,Instructions_Keyboard.started,Instructions_Keyboard.stopped,Blank_Screen_No_Text.started,Blank_Screen_No_Text.stopped,Study_Phase_Word.started,Study_Phase_Word.stopped,Wait_Screen_Text.started,Wait_Screen_Text.stopped,Wait_Screen_Keyboard.keys,Wait_Screen_Keyboard.rt,Wait_Screen_Keyboard.started,Wait_Screen_Keyboard.stopped,Test_Phase_Word.started,Test_Phase_Word.stopped,Test_Phase_Key_Confidence_Response.keys,Test_Phase_Key_Confidence_Response.rt,Test_Phase_Key_Confidence_Response.started,Test_Phase_Key_Confidence_Response.stopped,Test_Phase_Confidence_Scale.started,Test_Phase_Confidence_Scale.stopped,Test_Phase_Blank_Text.started,Test_Phase_Blank_Text.stopped,Test_Phase_RFN_Text.started,Test_Phase_RFN_Text.stopped,Test_Phase_Key_Resp.keys,Test_Phase_Key_Resp.rt,Test_Phase_Key_Resp.started,Test_Phase_Key_Resp.stopped,Test_Phase_RFN_Scale.started,Test_Phase_RFN_Scale.stopped,End_Screen_Text.started,End_Screen_Text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.35004128169194104,Farther,Long,Old,Green,,,,,0,2,2,3,,,,,,,,,262.60428700002376,None,,,,,,,,,257.08735260000685,None,6,2.5047546999994665,257.08735260000685,None,257.08735260000685,None,259.6362085000146,None,260.65245260001393,None,r,1.9237051999662071,260.65245260001393,None,260.65245260001393,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.3104907247349039,Farter,Short,New,None,,,,,0,3,3,8,,,,,,,,,267.1490514000179,None,,,,,,,,,263.1344838999794,None,1,1.9859405999886803,263.1344838999794,None,263.1344838999794,None,265.1502330999938,None,266.1662977000233,None,n,0.94647610001266,266.1662977000233,None,266.1662977000233,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.35483463890964484,Further,Long,New,None,,,,,0,4,4,6,,,,,,,,,270.982533900009,None,,,,,,,,,267.6659303000197,None,1,1.6702236999990419,267.6659303000197,None,267.6659303000197,None,269.3817000000272,None,270.3981571000186,None,n,0.5616218999493867,270.3981571000186,None,270.3981571000186,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.16244313049729364,Advise,Short,New,None,,,,,0,5,5,9,,,,,,,,,274.72930130001623,None,,,,,,,,,271.4971729000099,None,1,1.518972699996084,271.4971729000099,None,271.4971729000099,None,273.0468650999828,None,274.06306519999634,None,n,0.6251928000128828,274.06306519999634,None,274.06306519999634,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.5431681102267353,Loose,Short,Old,Red,,,,,0,6,6,5,,,,,,,,,280.44562130002305,None,,,,,,,,,275.24597950000316,None,6,2.5540345999761485,275.24597950000316,None,275.24597950000316,None,277.84456300002057,None,278.8608250999823,None,r,1.5551144999917597,278.8608250999823,None,278.8608250999823,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.972177638444103,Faster,Short,Old,Green,,,,,0,7,7,2,,,,,,,,,285.3269759999821,None,,,,,,,,,280.96010379999643,None,1,2.391967699979432,280.96010379999643,None,280.96010379999643,None,283.39192339999136,None,284.4081751999911,None,n,0.8881730000139214,284.4081751999911,None,284.4081751999911,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.49053992292279414,Lease,Short,Old,Red,,,,,0,8,8,4,,,,,,,,,291.9546677999897,None,,,,,,,,,285.8412327999831,None,3,4.01492089999374,285.8412327999831,None,285.8412327999831,None,289.88907999999356,None,290.9054898000322,None,f,1.0154131000163034,290.9054898000322,None,290.9054898000322,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.6791393698375837,Board,Short,Old,Red,,,,,0,9,9,0,,,,,,,,,297.3033512000111,None,,,,,,,,,292.47082849999424,None,6,2.7692893999628723,292.47082849999424,None,292.47082849999424,None,295.2703174999915,None,296.2861234000302,None,r,0.9782488999771886,296.2861234000302,None,296.2861234000302,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.4070103701488802,Breathe,Long,New,None,,,,,0,10,10,7,,,,,,,,,301.4689537999802,None,,,,,,,,,297.8191254999838,None,1,1.701027100032661,297.8191254999838,None,297.8191254999838,None,299.55137699999614,None,300.5681265000021,None,n,0.8722521999734454,300.5681265000021,None,300.5681265000021,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
0.2977929197799519,Look,Short,New,None,,,,,0,11,11,11,,,,,,,,,305.29877749999287,None,,,,,,,,,301.9840017000097,None,1,1.0168222999782301,301.9840017000097,None,301.9840017000097,None,303.0336210000096,None,304.04951899999287,None,n,1.2146651999792084,304.04951899999287,None,304.04951899999287,None,,,1,004,2020_Jan_24_1816,Recognition_Memory_Task_Advanced,3.2.3,60.081963816644546,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.8009981000214,None,,,,,,,
