Rand,WordItem,LongShort,OldNew,WordColor,Study_Phase_Trials.thisRepN,Study_Phase_Trials.thisTrialN,Study_Phase_Trials.thisN,Study_Phase_Trials.thisIndex,Test_Phase_Trials.thisRepN,Test_Phase_Trials.thisTrialN,Test_Phase_Trials.thisN,Test_Phase_Trials.thisIndex,Welcome_Screen_Text.started,Welcome_Screen_Text.stopped,Instructions_for_Memory_task.started,Instructions_for_Memory_task.stopped,Instructions_Keyboard.keys,Instructions_Keyboard.rt,Instructions_Keyboard.started,Instructions_Keyboard.stopped,Blank_Screen_No_Text.started,Blank_Screen_No_Text.stopped,Study_Phase_Word.started,Study_Phase_Word.stopped,Wait_Screen_Text.started,Wait_Screen_Text.stopped,Wait_Screen_Keyboard.keys,Wait_Screen_Keyboard.rt,Wait_Screen_Keyboard.started,Wait_Screen_Keyboard.stopped,Test_Phase_Word.started,Test_Phase_Word.stopped,Test_Phase_Key_Confidence_Response.keys,Test_Phase_Key_Confidence_Response.rt,Test_Phase_Key_Confidence_Response.started,Test_Phase_Key_Confidence_Response.stopped,Test_Phase_Confidence_Scale.started,Test_Phase_Confidence_Scale.stopped,Test_Phase_Blank_Text.started,Test_Phase_Blank_Text.stopped,Test_Phase_RFN_Text.started,Test_Phase_RFN_Text.stopped,Test_Phase_Key_Resp.keys,Test_Phase_Key_Resp.rt,Test_Phase_Key_Resp.started,Test_Phase_Key_Resp.stopped,Test_Phase_RFN_Scale.started,Test_Phase_RFN_Scale.stopped,End_Screen_Text.started,End_Screen_Text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,11.515460000024177,None,13.492355399997905,None,space,1.5822536000050604,13.492355399997905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.17927649246485922,Loose,Short,Old,Red,0,0,0,0,,,,,,,,,,,,,17.606438800052274,None,15.653907600033563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
2.694385769563823e-05,Advice,Short,Old,Green,0,1,1,2,,,,,,,,,,,,,20.105821100005414,None,18.104823700035922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.9836819715983649,Farther,Long,Old,Red,0,2,2,5,,,,,,,,,,,,,22.603930700046476,None,20.617968800012022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.028366173667058514,Father,Short,Old,Green,0,3,3,3,,,,,,,,,,,,,25.103139100014232,None,23.117044100014027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.8507206456528623,Lease,Short,Old,Red,0,4,4,4,,,,,,,,,,,,,27.60204920003889,None,25.616407599998638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.8054678384532565,Board,Short,Old,Green,0,5,5,1,,,,,,,,,,,,,30.100492400000803,None,28.114928200026043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
,,,,,,,,,,,,,,,,,,,,,,,,,30.600508200004697,None,k,3.449741400021594,30.600508200004697,None,,,,,,,,,,,,,,,,,,,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.9836819715983649,Farther,Long,Old,Red,,,,,0,0,0,5,,,,,,,,,43.10821530001704,None,,,,,,,,,34.595134100003634,None,6,6.479131800006144,34.595134100003634,None,34.595134100003634,None,41.109222600003704,None,42.125676800031215,None,r,0.9488221999490634,42.125676800031215,None,42.125676800031215,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.11872363046060841,Dessert,Long,New,None,,,,,0,1,1,10,,,,,,,,,50.271112900052685,None,,,,,,,,,43.624976200051606,None,1,3.7059595999890007,43.624976200051606,None,43.624976200051606,None,47.37307370000053,None,48.39035200001672,None,n,1.8517992999986745,48.39035200001672,None,48.39035200001672,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
2.694385769563823e-05,Advice,Short,Old,Green,,,,,0,2,2,2,,,,,,,,,56.685952300031204,None,,,,,,,,,50.78876590001164,None,6,4.093817099987064,50.78876590001164,None,50.78876590001164,None,54.91992020001635,None,55.93633440003032,None,r,0.7057662000297569,55.93633440003032,None,55.93633440003032,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.17927649246485922,Loose,Short,Old,Red,,,,,0,3,3,0,,,,,,,,,60.083708100020885,None,,,,,,,,,57.20244130003266,None,6,1.2875852000433952,57.20244130003266,None,57.20244130003266,None,58.53479830001015,None,59.535906000004616,None,r,0.5061325000133365,59.535906000004616,None,59.535906000004616,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.058774383157428556,Further,Long,New,None,,,,,0,4,4,8,,,,,,,,,64.43212020001374,None,,,,,,,,,60.6010329000419,None,1,2.217044299992267,60.6010329000419,None,60.6010329000419,None,62.849024800001644,None,63.86619770003017,None,n,0.5282788999611512,63.86619770003017,None,63.86619770003017,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.028366173667058514,Father,Short,Old,Green,,,,,0,5,5,3,,,,,,,,,68.89693100005388,None,,,,,,,,,64.94903640000848,None,6,2.3410216000047512,64.94903640000848,None,64.94903640000848,None,67.33126200002152,None,68.34717100003036,None,r,0.5189143000170588,68.34717100003036,None,68.34717100003036,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.5076493049545555,Bored,Short,New,None,,,,,0,6,6,6,,,,,,,,,76.1604825000395,None,,,,,,,,,69.41355720005231,None,1,5.4929294000030495,69.41355720005231,None,69.41355720005231,None,74.944458700018,None,75.96093850000761,None,n,0.1628348000231199,75.96093850000761,None,75.96093850000761,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
0.8507206456528623,Lease,Short,Old,Red,,,,,0,7,7,4,,,,,,,,,80.29410240001744,None,,,,,,,,,76.6767005000147,None,6,1.9817163000116125,76.6767005000147,None,76.6767005000147,None,78.69271550001577,None,79.70879770000465,None,r,0.5653096999740228,79.70879770000465,None,79.70879770000465,None,,,15,004,2020_Jan_24_1834,Recognition_Memory_Task_Advanced,3.2.3,59.689768398064636,
